traffic_density,weather_score,historical_delay,signal_status,delay_minutes
0.07546118839971296,0.8623131917821255,0.0,0,10.906398878906543
0.07604054918061905,0.9604690985343317,0.0,0,7.303469018578801
0.0735343166762044,1.0,0.0,0,3.0153414149159232
0.19771800008130733,0.9020990032235011,0.0,0,12.571206272351628
0.07765372146741492,0.9357000247046047,0.0,0,6.786883339795137
0.17403408179477386,0.8773768883827666,0.0,0,14.194156210115171
0.05534850479329789,0.9428199397161736,0.0,0,7.349560480974615
0.1092478871551097,0.9315037469300504,0.0,0,11.950678022909333
0.1058208718446,0.8428514851084689,0.0,1,22.69218463585084
0.20661985440977382,0.8520495951786611,0.0,0,17.467315529375007
0.15150352672086598,0.9256892975456105,0.0,1,20.337325771398
0.18719139888123928,0.9718678164166764,0.0,0,10.346234208230543
0.19540017634932025,0.9325695625652899,0.0,1,19.533789433694082
0.0,0.9082511399054669,0.0,0,3.040607967177256
0.33146585666735084,0.8066367403704127,0.0,0,20.230468444801872
0.10801987125408147,0.8553439863185388,0.0,0,9.990840765817627
0.028469629074003175,0.9339798874467338,0.0,0,9.89746045434304
0.2843413758320533,0.9681717745475853,0.0,2,35.98603375206432
0.0,0.9093227157384715,0.0,1,13.831321039407491
0.0,0.8614090461121623,0.0,0,9.48033207785144
0.05250546888390439,0.8673335383713144,0.0,0,9.970975984391877
0.2266406855372875,0.9188648132730205,0.0,0,16.802384996259867
0.0,0.8757882963566874,0.0,0,5.25156718688604
0.28720056804723043,0.8990278929550226,0.0,0,14.652002620116377
0.07474318486068397,0.8376108409017575,0.0,0,12.9475374710928
0.23232638071512368,0.8935793926730146,0.0,0,13.554343905905416
0.21631637521549596,0.9005116530509794,0.0,0,13.232390365427355
0.10608966071171605,0.9323581348393523,0.0,0,8.525032038936134
0.25860168161453523,0.8381092250586576,0.0,0,18.574487538353623
0.10709724156397461,0.9219663570051717,0.0,2,28.407903175276807
0.12809918677350327,0.8688650240089704,0.0,0,12.82799768504435
0.05354702513550322,0.8688881417546861,0.0,0,7.364259470946826
0.18995998754332508,0.9153649760438305,0.0,1,20.87804850588786
0.18767546499523255,0.9275868505232537,0.0,1,20.259157168256724
0.0979098406035852,0.9058663691654392,0.0,0,7.401997092817807
0.2161937317746775,0.9776429887919663,0.0,1,20.439423856279554
0.23054788071543292,0.901050192081638,0.0,0,13.711959870428666
0.18539747110678562,0.8864479768855729,0.0,2,31.596270171887486
0.10969959649927183,0.9297578512718457,0.0,0,4.911158121545073
0.055322648821009235,0.9602461460889288,0.0,1,13.012200631745463
0.16241198170521554,0.9314172754632141,0.0,0,9.155667848128365
0.09911829537541925,0.795499112568486,0.0,1,25.640621471095624
0.017450280320748843,0.8839307079173504,0.0,0,7.40777265826029
0.23578807880999883,0.878334829654872,0.0,1,25.489123717808727
0.052896169438167724,0.9116024968678819,0.0,0,9.076480548308101
0.05226182694246792,0.8667886278347788,0.0,0,10.807036975151695
0.13109075655980046,0.9737678108474777,0.0,0,7.425947452815073
0.09954371710097037,0.8658828699439923,0.0,0,9.908871614647419
0.13227185603380895,0.8586384528223838,0.0,1,22.517093624281653
0.10888730061317436,0.8277195013763959,0.0,1,19.835633156199616
0.12240924818104168,0.9006296200390898,0.0,0,10.824736101524103
0.10543505779385712,1.0,0.0,0,7.029855681854141
0.31531824575115563,0.8616326218555975,0.0,0,18.541887303119278
0.19763091264811028,0.827357527046382,0.0,0,16.65252351636129
0.0,0.873712248915962,0.0,0,1.9632194983927018
0.1362476458805302,0.9285673755163394,0.0,0,11.533932209757449
0.0,0.9915729382927178,0.0,2,22.105589619634657
0.07177788110127892,0.9147738762211592,0.0,0,5.233207220283063
0.08854601547473821,0.9618908155986731,0.0,0,6.467858822851626
0.09445150417023263,0.9129694654499847,0.0,2,28.99367278397305
0.10052436997181832,0.9023490296882372,0.0,1,18.324456491792738
0.0,0.8315704942229072,0.0,0,8.123868793263194
0.0,0.9638838410949255,0.0,0,3.5681521393184594
0.3047398921130238,0.9057430734106948,0.0,1,30.11982919166605
0.3060747924881987,0.9877670421221603,0.0,1,22.56921394133883
0.07309055620710497,0.9744522586942239,0.0,0,7.4457048244177075
0.2058424486849588,0.8120630256788444,0.0,0,17.643934297525327
0.0862922178958147,0.9100067209586712,0.0,1,13.809755430811634
0.26286155455712923,0.8309949270892555,0.0,1,27.555177852337632
0.17964054296963267,0.8859307446724457,0.0,2,29.278312986221916
0.0,0.8955439980243606,0.0,0,4.887857446166272
0.09246963452448767,0.8449374047576445,0.0,0,11.326009788096762
0.09373209027268281,0.947757116025062,0.0,0,6.423203188774119
0.05243286520313978,0.8592250463355756,0.0,0,7.202512231590609
0.08929696400454422,0.8482378838790313,0.0,0,10.239690049859423
0.0,0.8949025243760073,0.0,1,15.237192432203642
0.03002744920074145,0.9106989955367111,0.0,1,17.582836631129346
0.03796362774644481,0.8631793913871177,0.0,0,8.782172171343968
0.07249483028483561,0.7849039417632208,0.0,0,10.099626593119714
0.0,0.9425701046189414,0.0,1,11.747025169838674
0.40788808084552375,0.9559787455717289,0.0,0,22.6837356870567
0.0,0.8594747076510391,0.0,0,4.406675002894686
0.03534271157574735,0.8459225998192803,0.0,0,8.472475933513678
0.19105641223710806,0.9527665498273208,0.0,0,12.366528517335347
0.10773683076476184,0.8569357899335869,0.0,0,9.720390414835817
0.258203818296378,0.8805965405101294,0.0,0,14.573452579944703
0.19261775475316414,0.9954708320235066,0.0,0,9.895967092653793
0.11273654785371559,0.8819288580286512,0.0,0,9.574609438520971
0.034935743087817314,0.8756437308117653,0.0,0,5.470950257122263
0.04548308006681561,0.7748620239168893,0.0,2,31.942746888276286
0.07610519531335903,0.8546218168979202,0.0,2,29.880202075116244
0.12735774031386282,0.8637999101697851,0.0,0,10.115151703020151
0.10993323054292259,0.9375693561685895,0.0,0,10.136272817435918
0.023826508427218063,0.8717721498365213,0.0,0,4.795802394735616
0.0,0.9024042473330691,0.0,0,1.8792915136679427
0.17977363145786346,0.8430429135705059,0.0,0,14.435143182605886
0.03481638921978408,0.9023699335658207,0.0,0,5.1176202040239716
0.17602510946353606,0.9553164552414222,0.0,0,11.92478701990145
0.0,0.8601552372264761,0.0,0,6.534801451986463
0.10893939191456495,0.9244022039689375,0.0,1,21.785777747664877
0.13376026620752024,0.8794061516938767,0.0,0,10.33126907618383
0.0680942978933657,0.9271741576481889,0.0,0,8.97838904045016
0.18711247034316925,0.883698823391608,0.0,0,12.473288909829508
0.23010524331622997,0.8661793489757981,0.0,0,10.758169448123478
0.10184183791895518,0.9838218656137642,0.0,0,6.080660216284945
0.18231049757450069,0.9446205409907606,0.0,0,11.145044565035994
0.0,0.9571877021603464,0.0,0,4.303125167861818
0.22473270552317245,0.9482961003979795,0.0,1,22.70453495129311
0.05406391004597559,0.8575077815267604,0.0,0,11.456865580955458
0.14020344800469223,0.8826236633113522,0.0,1,22.78770539001766
0.07301250647066287,0.8510618142108847,0.0,1,18.533829947601024
0.044735422665299444,0.9481925159357681,0.0,0,7.290756323579181
0.1413434903223701,0.9938397906279033,0.0,0,5.7217750883636
0.04870856250285846,0.9085297101790432,0.0,0,8.363581991442851
0.16543656563540576,0.8972207664544772,0.0,0,12.061901315392777
0.36435715833985505,0.8898576890164924,0.0,1,29.97238653299995
0.1109394794604893,0.9362883311949346,0.0,0,8.782651316537411
0.14421166653134732,0.9125121966286824,0.0,0,8.113591906080007
0.2593186626639397,0.8744392161784408,0.0,2,35.95911469309194
0.17810732676164528,1.0,0.0,0,10.172198404681398
0.08419921014210106,0.878655946502629,0.0,1,20.712782988665708
0.0,0.8885060214276806,0.0,0,6.601099384130919
0.06642153007098718,0.9834510762644697,0.0,0,2.9024908994116183
0.08509633332704701,0.8996673272684381,0.0,0,5.775543424624846
0.07690654697913221,0.934810318240671,0.0,0,4.997567990854378
0.1516669308648123,0.8600444714587367,0.0,2,31.936271774731
0.35733598032498604,0.9029609217007244,0.0,0,17.639524151508752
0.16742804687467755,0.8942577990258489,0.0,0,12.179461151402672
0.09672467297840016,0.8728287614433118,0.0,0,12.46128861391723
0.0,0.7960811672540529,0.0,0,5.636284827003273
0.06573124059196513,0.8814279567002105,0.0,1,17.886654989147367
0.15277647609316608,0.9416611938810371,0.0,0,7.208145195076012
0.19356783931474614,0.963577754749708,0.0,0,9.426440723179548
0.027168485005211407,0.9049372888818668,0.0,0,5.677930441778037
0.0,0.9356499215086195,0.0,0,5.558230170988626
0.005958622543209766,0.9117326002577544,0.0,0,5.391877909071534
0.0,0.9307967803472132,0.0,0,0.7365382454468028
0.2764686934262719,0.8379249384525439,0.0,0,16.288388765364868
0.0,0.930300497567282,0.0,0,6.584374546040715
0.0,0.8123265291874668,0.0,2,26.540359654458175
0.04550809131910503,0.9199568057176035,0.0,1,18.16526486158157
0.09690417493634267,0.8832142463556715,0.0,0,12.071828021712998
0.13078017688920593,0.8144915803671687,0.0,0,11.550750658350609
0.058185696599072814,0.8355776310121338,0.0,0,9.461733778107003
0.11958452550976817,0.8510813611192484,0.0,0,15.262088278093183
0.171759157979305,0.8765426139902532,0.0,0,13.627962724728182
0.12560297343138757,0.9491345491972757,0.0,0,6.542566678210491
0.15102963895823235,0.89209492549649,0.0,0,12.891524289261966
0.03751814223043212,0.9013045525105418,0.0,0,5.765562941307355
0.11985583628962919,0.8282817516420578,0.0,0,13.107824922055405
0.007676675388909565,0.8324157697191833,0.0,1,18.482527842384233
0.0,1.0,0.0,2,21.390892723025484
0.014164221981878639,0.9350154939704496,0.0,0,5.731237788824375
0.0,0.8997331764581669,0.0,0,3.6904670546922804
0.21492733262856759,0.8648411787437057,0.0,0,15.01154878028765
0.06651477276238868,0.998751367681539,0.0,0,4.603520574791357
0.17077519354554754,0.8718766612052866,0.0,1,20.49914603513978
0.19294825073447697,0.811856653556448,0.0,0,17.650500827918478
0.09255665708999537,0.931033604877534,0.0,0,9.900395493327197
0.11196056688870695,0.9408349258856785,0.0,0,9.490698818397787
0.18339221545489043,0.9229590039614218,0.0,0,8.593814775957469
0.09420950926622151,0.940924236731927,0.0,0,7.8083485771830485
0.0,0.9526576426666452,0.0,2,25.67840959507093
0.09195842262910074,0.8767274908797974,0.0,1,21.149547003908214
0.10961207769409834,0.8768862355647479,0.0,0,7.992926292367219
0.22779268292381652,0.8869486373376603,0.0,0,14.77321763846223
0.2446977884353733,0.9098277388255788,0.0,0,16.228609420989343
0.12830322053952165,0.8325268214287238,0.0,0,13.327331100436309
0.10822839892754242,0.9532740187532676,0.0,2,30.177257295686584
0.0316568209869877,0.8745071211250013,0.0,0,2.061836047557841
0.05544974785992282,0.9726692238558851,0.0,0,3.29265194397834
0.17936579419803536,0.8849819755955686,0.0,0,11.015598666733709
0.0,0.8616101217447936,0.0,0,2.2843397454410725
0.0,0.8464710960161417,0.0,2,27.971113592430044
0.1984322398476584,0.8893005577887245,0.0,2,37.87771837105698
0.03361030864533343,0.9583551457191818,0.0,0,7.835975089813314
0.03622600157486841,0.8734501522499092,0.0,0,8.356289129111277
0.03771295035767163,0.8752015476836765,0.0,2,26.916241792545982
0.2420504247989855,0.8714626853125262,0.0,0,16.225373611654067
0.062344734897773424,0.8647394631835109,0.0,0,7.144365374552718
0.25475052013300614,0.9897938836547762,0.0,0,11.771134245478237
0.15838003761562908,0.9271749551394671,0.0,0,12.68717215825209
0.08230527725059507,0.8600851377730774,0.0,0,11.25785862994984
0.0049316208594673006,0.8579545600976073,0.0,0,6.442071882350374
0.04823887009638286,0.911189397581945,0.0,1,9.632255218876796
0.012977675785648832,0.9602814038976419,0.0,0,4.396935016530443
0.16818914896263115,0.9923353662868017,0.0,0,9.437550445271285
0.13055543203772585,0.9466498321325284,0.0,1,19.6660921653577
0.18204821811973643,0.925363701555365,0.0,0,13.538059327685673
0.25316888012409156,0.867540433754816,0.0,1,27.061666407140677
0.08328819196831456,0.9073356843216661,0.0,0,6.732376506921868
0.14949555175615256,0.9209126277393,0.0,0,11.153267296543975
0.11910990680199034,0.9023218274078074,0.0,0,11.20134998800069
0.0,0.9747566872758706,0.0,0,3.1845602305809018
0.12493836837107553,0.9788726639881737,0.0,2,30.04931870341074
0.0,0.9087772914945255,0.0,0,5.553705951919088
0.20736317498597723,0.848674235029447,0.0,0,11.214382146594266
0.19650149610632298,0.8759934066152075,0.0,1,23.835863040530256
0.04410781527284117,0.918860593753226,0.0,1,15.936417984318874
0.0,0.9366061803666537,0.0,0,6.0619525896447195
0.0,0.7900597021689959,0.0,0,9.595481604372045
0.1987308899256625,0.9560926594713425,0.0,0,13.887543462270653
0.16502011779586612,0.8950412068110308,0.0,0,9.295048945662007
0.2660136953448242,0.9448944269380171,0.0,0,13.880580668789799
0.0,0.972188230203663,0.0,1,13.845356715113095
0.09710751158251302,0.9134834678698536,0.0,1,18.019683556012147
0.1569767280232204,0.9223854280008658,0.0,1,18.718768725816737
0.13232457629089794,0.9624600883743767,0.0,0,9.401989534443612
0.03236076979407303,0.9900470216455408,0.0,0,2.111355326461292
0.09857109686100313,0.8204297676251856,0.0,1,22.459352970756868
0.05538165667852203,0.8055229634527235,0.0,0,9.703507606165342
0.031184030989972744,1.0,0.0,0,2.2556288835843405
0.17858001586508324,0.9212728780892483,0.0,1,21.456660337729623
0.04289952803604268,0.8868339048693018,0.0,2,26.304384971416415
0.09963974609094317,0.8420817655403728,0.0,0,11.77291443475444
0.2781625090425367,0.856184066601291,0.0,0,17.51629882999861
0.0,0.8859449853557023,0.0,0,7.399415913946966
0.1623309806654604,0.8753268591817992,0.0,0,11.343466808416721
0.23993554365860023,0.9462316841456384,0.0,0,16.8344314702446
0.13579257286917687,0.9196631575691839,0.0,1,21.204698348406126
0.20495527153193352,0.8732382394219717,0.0,0,14.23013041104912
0.1950145470998832,0.8901023436715835,0.0,0,15.732068027310195
0.27359638031652495,0.9098955391731324,0.0,0,13.583836543726711
0.047070176245378015,0.9309343273923953,0.0,0,8.213426103122263
0.27275431701007113,0.9218161834837016,0.0,0,13.000032734889183
0.15642773880267363,0.8748872141902938,0.0,0,12.433683067158919
0.07426234625766549,0.8165707963061205,0.0,1,22.33912812978025
0.1873158548619149,0.8067834235845452,0.0,0,13.485929994869096
0.1224451818559972,0.9523549151306078,0.0,0,8.116375969447002
0.27808292129666423,0.8183523859729008,0.0,0,17.427208423582492
0.2476540349725896,0.9690045677073726,0.0,1,23.639275378665353
0.031438971891819226,0.9161900063802972,0.0,0,5.188878726276871
0.15436001545944325,0.8814692833956947,0.0,0,7.261469231878482
0.12351998288547011,0.8422215975947142,0.0,0,12.312598071968472
0.0,0.958041339368926,0.0,1,10.146962517952428
0.0727604029500191,0.7952421238660008,0.0,1,21.561500186513147
0.0,0.8785942419517044,0.0,0,3.9653977592130967
0.1520664420534209,0.9423539504992517,0.0,0,12.257040996933044
0.13819354522315536,0.9215020823595536,0.0,0,9.27606241426771
0.13797261869401237,0.8836559610160174,0.0,0,9.907329688349119
0.17276295436369798,0.902597294290365,0.0,0,11.570767400297473
0.0,0.890500280640881,0.0,0,6.181772168005291
0.19163276747024816,0.9173244237948996,0.0,0,7.9437402620591
0.39377528471677736,0.8564433117981242,0.0,0,22.864492081435525
0.21081828167375166,0.8480047036437235,0.0,0,15.545728462828217
0.03492864626549105,0.9536543672705157,0.0,0,4.459593073300329
0.18700677306887542,0.9247840943986303,0.0,2,31.674972819652947
0.30034072671821044,0.9481482764557065,0.0,0,16.18442228595932
0.2105525932957984,0.959351515278019,0.0,0,9.46237207690206
0.2631125852281872,0.8614185838791562,0.0,0,17.275202532105155
0.09358616534070074,0.916438120515174,0.0,1,18.931503036372526
0.2435181549190052,0.9282201493946634,0.0,0,14.605222974269012
0.21894704889246408,0.8386196092431504,0.0,1,27.0422262259742
0.1635396932214897,0.9644878264187687,0.0,0,9.08415308638628
0.08269281757161304,0.9007789523790733,0.0,0,5.72829896461957
0.0,0.8557418250500076,0.0,0,9.432868879479056
0.7361038252310498,0.783845510329625,0.6081047060430977,1,51.456059902043215
0.9009817089342634,0.8155924827411138,15.92170177515804,1,64.44504619588895
0.5500594285126428,0.9645471286295371,3.3392630512863812,0,23.622523568606958
0.6354601253043108,0.901128521600482,11.58138503029505,1,49.896608188954545
0.8594754341665286,0.8926707779390154,0.1472067566616002,2,61.175633910728855
0.8281191423969376,0.8552100551975937,21.797831384000943,0,48.062410337751025
0.7246035411133325,0.8359662461566613,2.374068504625375,1,44.877599447381776
0.689641068278423,0.8589947075576739,7.539718087636099,0,39.61569331215034
0.7010371863429663,0.8970385593994108,1.0398316761712043,1,44.64636754025391
0.7031655545136365,0.855268775307298,0.9042470681637634,2,52.162206758755616
0.6407006266468331,0.8720237368980199,5.286146970614457,2,54.02960001530783
0.9364140429973845,0.8562612251323953,7.362627382030596,2,65.85496483648525
0.8048860070325705,0.8520295845601941,1.906512753441246,1,46.591947302274114
0.974957674318694,0.7878068382304357,2.570528981873326,2,67.00650302299219
0.7705050321707972,0.9123871036336867,0.8032961383290064,2,54.09921252663337
1.0,0.7906200790485244,15.890354105695021,2,75.25718069127633
0.7814712341122292,0.8435089650133286,8.217141504396698,0,43.16819524943781
1.0,0.8221254107496083,5.493613719935327,2,66.79407720632773
0.7196325432030269,0.9319558402722034,10.115382891352423,1,48.0107458348665
0.9628396623128539,0.8310436129506256,17.968948099724713,0,52.362696623680556
0.7418319086051357,0.7992621634653566,3.507993878483366,1,49.166775928156525
0.7230026768941359,0.8616892955895373,8.418656323282113,2,55.32509944498491
0.6006264357428545,0.8687028284923786,8.856873204557889,0,36.851866630441386
0.8419019009366046,0.8147494072120796,25.28962741836268,2,71.23790663313146
0.853875599244637,0.8039663203460317,6.139995408211572,1,54.26958039999175
0.7096092358535211,0.8132235028705117,12.695541143330802,2,63.538067155778684
0.6907687235327421,0.8341795775152598,20.93847277726858,2,65.40694612671768
0.8141716913639905,0.9659664769990847,11.260811481245911,0,40.87883361587418
0.8133540904782283,0.8423765081809728,9.868440552748872,2,61.63826567378359
0.6668767046442222,0.7581897313448351,4.742108817941042,0,38.84220242642534
0.8388578604530965,0.9746499758716395,5.496740103366316,2,58.67716990041634
0.7901110346808857,0.8959538241493884,13.11610126685958,2,61.3917180811203
0.7331909546356952,0.8996021174768262,4.126439717938397,0,37.06317023543919
0.7101532018208963,0.8514090578684564,13.829401403279501,2,60.377378904805546
0.7974973041254857,0.8908883149600143,11.578885874654702,2,61.825502305767635
0.6688163767649841,0.7967443168462314,0.5648589016328817,0,34.465819717156236
0.8056649924897108,0.8764846377178365,4.532086328065999,2,59.87384392889998
0.6024533433646129,0.8030332303090623,1.9471596959866453,1,42.49782559226408
0.9530750832343697,0.9109380925848658,0.5064976716042511,0,42.570573878610105
0.9490726136849953,0.8574333728601056,2.186868935657176,2,64.44047899362344
0.7386597336459061,0.8348765156755935,0.5145317103962167,2,57.027054521826656
0.8003046020153415,0.8718469084873175,7.823113142552189,1,53.36731463258769
0.5446078865098045,0.8967159955619637,17.41496847849638,0,31.11506558810098
0.7775234598107317,0.7914943486970321,10.582482582874226,2,59.98514008950796
0.7423489599273281,0.7204478853927545,2.4068216321746103,0,39.950761591675366
0.8391804005402547,0.7760544215612936,2.2081516948023947,0,43.53556389225065
0.7984690150827005,0.8789645749800544,6.351867816013556,0,42.50371348364079
0.7841470426973031,0.8486347730245034,3.1405007601096355,0,37.29650290305448
0.7827053940076577,0.9355854240071172,4.013292321268626,1,49.78831062358746
0.7790676322848135,0.8165463630670041,4.604379946919151,2,62.58787575294223
0.8677925871339269,0.8256044295927149,18.562896744322977,0,53.68334572183582
0.7394285076996662,0.8871047686004653,7.613966912886976,2,58.60816917594045
0.8032004149065767,0.8123291064826907,10.69801535314196,0,48.06412403809237
0.8136535331082738,0.8317339224343946,0.09745904007836777,0,40.002467879060276
0.6652873710470304,0.8014192980744674,11.920929597853203,0,37.243465773424596
0.8536652752527286,0.9092852077331498,0.16933934761292102,1,50.37369713848996
0.8996047685805817,0.8121602455715269,3.8493532466346063,2,64.51376499704703
0.7749166983544953,0.9164097070924528,6.045325021491779,2,59.03496674880426
0.7356481769619857,0.8963920064040618,7.36804643575584,2,60.53832231348497
0.8507835756289625,0.8769148039524817,3.303151138524066,0,43.19017403661328
0.6955190805978967,0.7516821705311999,7.593395844417855,0,39.86514919857547
0.772318670011108,0.865370334890455,13.540249502197764,1,53.979210979688375
0.7832878286213589,0.864128997524415,4.937485662816914,2,60.36458738752518
0.8734877786049818,0.8831440634333706,6.300136193537637,0,45.31219143358386
0.8399687951752642,0.8174321553104085,1.921416066800423,2,64.32091971728576
0.8021271576736062,0.8654416506299482,5.680077200547248,2,63.79829755753518
0.8565509645631545,0.7619618620422091,16.52891260085962,2,72.59425326976925
0.8673181351269958,0.8430772008008113,2.266109338862935,0,39.85825664402194
0.7790976742713975,0.807473977289535,1.82560689009251,2,63.009739416909675
0.8394671529822981,0.7902058468982408,12.2521069991519,1,57.66255884844574
0.7865982833327083,0.8507344097364599,0.28759901849243363,2,56.487142022447024
0.8648280433843859,0.8439525925696109,1.2896928666809513,1,52.629485992773546
0.8722381357827772,0.8313583423954116,3.674846146150241,2,66.87264132037565
0.7600363814385398,0.8612342362875943,4.256691545202698,1,50.13228645074102
0.6474343685429905,0.9131292051713591,0.7808200719188483,1,39.71211032356149
1.0,0.8217876200671306,6.5948825648230445,2,70.35342703030938
1.0,0.9104183115296571,13.077594480927942,2,71.47521059881474
0.7448814283671467,0.8090900558288846,3.254588066882039,0,38.81764177175024
0.8696387447456716,0.8977652604285256,5.826366665721505,2,59.89976041499269
0.7806340540720282,0.8141588839698597,1.993969775844904,0,35.86511031997718
0.9513449743242132,0.8815405842277388,21.638044835234524,2,70.21442573157177
0.9854092566334189,0.9110516847762676,4.219772409357831,0,46.93692409272909
0.7627793223928947,0.9044374309852092,7.089378260253912,2,57.236102426688525
0.688038256671099,0.8570443123455602,22.598368289268183,0,39.31266948105873
0.7533963498131758,0.7702648466366602,14.757918967857027,2,65.95827639370948
0.7467299160338089,0.7915041582144856,0.672285136586587,0,32.64846152298912
0.7972485094949364,0.9386125798334872,10.460108810520303,1,48.71118238827741
0.8468774256075025,0.8000807280405854,8.559152804927551,2,65.89992010469248
0.7899845923520048,0.8398163124911517,2.269295170365818,1,48.85965460368892
0.8367365506816179,0.8956792313116625,11.994291186067677,1,51.790443660981225
0.7978632705651564,0.8126394160426088,0.5176156120850554,0,34.89391406561613
0.888404539636105,0.8868421948546217,8.720147046661516,0,43.856319444233726
0.8066990717224872,0.875796960885205,0.4293827063665924,2,55.040715411116885
0.7470947322653706,0.8897132339810914,6.665349937183667,0,35.34995339971705
0.8466429982433527,0.8482179258851258,3.4401902140232847,2,60.326075085193544
0.718974756298562,0.8600284598615471,0.9752520507303832,2,57.64551197524565
0.8428816500330574,0.8846552803631572,9.843495204819634,0,41.45782523105799
0.8086143883046375,0.7963930494007196,23.305575419195968,0,43.932313250853085
0.8436559804157668,0.8951967420543098,4.2450373740547525,1,51.826660426633666
1.0,0.8510396853837704,4.9182359610578406,2,66.98009794045176
0.7354035820875465,0.8100403996674873,3.206388883773714,0,38.642827478976315
0.9624678458469561,0.8661539636558014,16.357441440819493,2,70.55236449627942
0.7708188731084457,0.7718404595651671,11.827714977462229,2,66.17484668266204
0.7922162802987198,0.8409760043204687,8.5550715450477,0,48.267614836043535
0.7573642403794457,0.9074222854598377,26.700521296416785,2,65.97865039102494
0.6561722021682633,0.8959614467287602,8.053716142666207,1,43.25324297085622
0.7552678104341249,0.9140508180867556,6.091902699643049,2,58.195414589208504
0.7153643345009126,0.8178225083841268,18.927885168249333,2,65.71097383097475
0.766522466789346,0.8298175768379001,17.95375291347306,0,43.03762737312736
0.8423599065593461,0.9531262459621572,17.124843522738185,0,41.815480464095856
0.8024219456672759,0.9206110277707714,4.326993816235158,2,56.08455746376819
0.8428307097207649,0.8406427867497726,0.10150135298348499,0,42.50600531889053
0.9187386051564752,0.9794781821009306,17.676988845883425,2,66.82476288473913
0.7646833707189312,0.8669241921730846,6.226046674392804,2,58.47922491304377
0.6993457434720359,0.9069939280564523,13.791471247671701,0,34.03689059823937
0.7392178012905568,0.9148497273280555,1.5269753515303648,1,44.688274247794986
0.8840620026504553,0.8773366784100689,2.1941697464650822,0,41.13653135421453
0.7077589815501498,0.9307687844734721,7.760244922791448,2,54.846752758495725
0.8998310898147961,0.8284189843640976,30.945939332759128,1,63.711646073312316
0.8324359281721604,0.7910480104420099,0.5774792405563546,2,64.17234728677178
0.8283287871546142,0.8370547513147961,14.514059296902655,1,57.56972726041623
0.6654020319753252,0.8563189789773206,1.9126020813174864,0,37.56941074033695
0.8513907849658915,0.8589790890969798,11.621688197979024,2,66.20437694204142
0.9109699841956224,0.8704909328464256,6.575859903091043,2,64.47190003443146
0.7867366253617427,0.8012735347664679,15.994025534855714,1,51.48353009338989
0.8847421677150422,0.8232335907023038,20.015760249311022,2,70.51791652264866
0.870945181713904,0.8282256814715078,19.332318276911767,1,61.20158509695064
0.8615367484013053,0.8032280648977702,2.644952620858553,2,65.5945732698126
